transporte_id,tipo_transporte,capacidade,velocidade_media,lotacao_media,rota,data,n_passageiros,variacao_trafego,variacao_acidentes
1388,BRT,200,37.53,0.65,Lapa - Rua Guaicurus,2024-03-13,130,Baixo,0
1389,Trem,1200,62.17,0.55,Pinheiros - Rua dos Pinheiros,2024-03-09,663,Médio,0
1390,Ônibus,80,30.85,0.99,Itaim Bibi - Av. Juscelino Kubitschek,2024-09-25,78,Baixo,0
1391,BRT,200,29.66,0.7,Tatuapé - Rua Coelho Lisboa,2024-03-01,140,Baixo,0
1392,Trem,1200,62.65,0.65,Santana - Rua Voluntários da Pátria,2024-09-15,777,Baixo,0
1393,VLT,400,36.43,0.85,Santana - Rua Alfredo Pujol,2024-02-21,341,Baixo,0
1394,Metrô,1500,51.93,0.51,Tatuapé - Rua Tuiuti,2024-03-28,759,Baixo,3
1395,Ônibus,80,25.16,0.91,Sé - Rua Boa Vista,2024-10-12,72,Médio,0
1396,Trem,1200,69.74,0.76,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-05-03,915,Baixo,0
1397,VLT,400,25.16,0.82,Moema - Av. Ibirapuera,2024-03-14,329,Médio,0
1398,VLT,400,22.22,0.84,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-02-28,337,Médio,0
1399,VLT,400,28.55,0.33,Santana - Rua Alfredo Pujol,2024-02-13,132,Baixo,0
1400,Trem,1200,46.52,0.61,Pinheiros - Rua dos Pinheiros,2024-08-04,729,Médio,0
1401,Metrô,1500,63.18,0.66,Itaim Bibi - Rua Joaquim Floriano,2024-09-11,988,Baixo,2
1402,VLT,400,37.42,0.85,Tatuapé - Rua Coelho Lisboa,2024-07-17,340,Baixo,0
1403,BRT,200,33.97,0.67,Itaim Bibi - Rua Joaquim Floriano,2024-02-09,133,Baixo,0
1404,Ônibus,80,29.14,0.84,Moema - Av. Ibirapuera,2024-08-07,66,Baixo,1
1405,VLT,400,22.61,0.98,Itaim Bibi - Rua Joaquim Floriano,2024-09-16,390,Baixo,0
1406,VLT,400,28.58,0.38,Itaim Bibi - Av. Juscelino Kubitschek,2024-08-24,150,Médio,0
1407,Ônibus,80,24.64,0.85,Santana - Rua Voluntários da Pátria,2024-07-04,68,Médio,0
1408,Ônibus,80,24.46,1.0,Vila Mariana - Av. Lins de Vasconcelos,2024-04-17,79,Baixo,0
1409,Ônibus,80,33.03,1.02,Lapa - Rua Pio XI,2024-07-31,81,Alto,1
1410,BRT,200,37.39,0.62,Tatuapé - Rua Tuiuti,2024-02-25,123,Baixo,0
1411,VLT,400,32.54,0.56,Lapa - Rua Pio XI,2024-05-25,222,Médio,0
1412,VLT,400,35.54,0.61,Sé - Rua XV de Novembro,2024-04-17,245,Alto,1
1413,BRT,200,44.74,0.54,Vila Mariana - Rua Domingos de Morais,2024-01-10,107,Baixo,0
1414,Ônibus,80,28.28,0.47,Vila Mariana - Rua Vergueiro,2024-05-17,37,Baixo,0
1415,VLT,400,29.35,0.62,Moema - Rua Jurucê,2024-02-24,249,Baixo,0
1416,VLT,400,34.57,0.36,Tatuapé - Rua Emília Marengo,2024-05-01,144,Baixo,0
1417,BRT,200,36.11,0.99,Tatuapé - Rua Coelho Lisboa,2024-09-18,198,Baixo,0
1418,Trem,1200,64.86,0.74,Sé - Rua XV de Novembro,2024-10-17,886,Médio,0
1419,Ônibus,80,28.53,0.58,Santana - Rua Alfredo Pujol,2024-09-26,46,Baixo,0
1420,BRT,200,33.07,0.92,Moema - Rua Jurucê,2024-06-15,184,Médio,0
1421,Ônibus,80,34.65,0.6,Moema - Av. Ibirapuera,2024-10-19,47,Baixo,0
1422,BRT,200,33.86,0.7,Lapa - Rua Guaicurus,2024-06-22,139,Baixo,0
1423,Ônibus,80,30.96,0.71,Sé - Rua XV de Novembro,2024-10-10,56,Baixo,0
1424,VLT,400,22.04,0.46,Santana - Rua Alfredo Pujol,2024-08-28,182,Médio,0
1425,Metrô,1500,53.72,1.05,Vila Mariana - Rua Domingos de Morais,2024-02-13,1577,Médio,1
1426,Metrô,1500,67.8,0.75,Santana - Rua Voluntários da Pátria,2024-07-19,1117,Baixo,0
1427,Trem,1200,55.88,0.69,Sé - Rua XV de Novembro,2024-02-25,827,Baixo,0
1428,Ônibus,80,27.14,0.55,Itaim Bibi - Av. Juscelino Kubitschek,2024-07-17,43,Médio,2
1429,VLT,400,32.62,0.42,Lapa - Rua Pio XI,2024-08-07,169,Médio,0
1430,Metrô,1500,68.47,0.62,Tatuapé - Rua Tuiuti,2024-01-18,927,Alto,0
1431,BRT,200,44.7,0.49,Lapa - Rua Doze de Outubro,2024-08-25,98,Baixo,0
1432,VLT,400,27.55,0.75,Santana - Rua Alfredo Pujol,2024-08-11,300,Baixo,0
1433,Ônibus,80,28.33,0.6,Lapa - Rua Doze de Outubro,2024-10-22,47,Alto,0
1434,BRT,200,30.17,0.72,Itaim Bibi - Rua Joaquim Floriano,2024-01-30,144,Baixo,0
1435,BRT,200,35.73,1.09,Tatuapé - Rua Emília Marengo,2024-10-01,217,Médio,0
1436,Ônibus,80,30.1,0.82,Moema - Av. Ibirapuera,2024-09-26,65,Baixo,1
1437,Trem,1200,56.83,0.71,Santana - Rua Dr. César,2024-07-04,847,Baixo,0
1438,BRT,200,31.14,0.45,Sé - Rua Direita,2024-09-29,90,Baixo,1
1439,Trem,1200,50.41,0.79,Tatuapé - Rua Tuiuti,2024-05-30,944,Médio,0
1440,BRT,200,34.23,0.82,Moema - Rua Jurucê,2024-03-30,164,Baixo,0
1441,Trem,1200,63.6,0.62,Tatuapé - Rua Coelho Lisboa,2024-10-12,748,Alto,0
1442,Metrô,1500,66.7,0.58,Santana - Rua Voluntários da Pátria,2024-01-24,872,Baixo,0
1443,Metrô,1500,61.88,0.81,Vila Mariana - Rua Vergueiro,2024-02-14,1215,Baixo,0
1444,Trem,1200,56.42,0.54,Tatuapé - Rua Emília Marengo,2024-05-09,649,Médio,0
1445,Trem,1200,64.6,0.38,Moema - Av. dos Eucaliptos,2024-05-12,458,Alto,0
1446,Trem,1200,64.1,0.88,Sé - Rua Boa Vista,2024-09-21,1054,Baixo,2
1447,Ônibus,80,33.22,0.7,Tatuapé - Rua Emília Marengo,2024-05-25,56,Médio,0
1448,Metrô,1500,70.54,0.72,Vila Mariana - Rua Domingos de Morais,2024-05-22,1077,Médio,0
1449,VLT,400,22.65,0.39,Lapa - Rua Doze de Outubro,2024-10-10,156,Baixo,0
1450,Metrô,1500,63.46,0.46,Tatuapé - Rua Tuiuti,2024-10-08,694,Baixo,0
1451,Ônibus,80,34.97,0.53,Moema - Av. dos Eucaliptos,2024-03-25,42,Baixo,0
1452,VLT,400,37.01,0.36,Pinheiros - Rua dos Pinheiros,2024-05-01,142,Baixo,0
1453,Metrô,1500,65.69,0.43,Moema - Rua Jurucê,2024-05-21,647,Médio,3
1454,Trem,1200,51.83,0.65,Lapa - Rua Guaicurus,2024-01-11,781,Médio,1
1455,Trem,1200,68.5,0.45,Vila Mariana - Rua Vergueiro,2024-01-04,545,Baixo,0
1456,Trem,1200,58.57,0.85,Sé - Rua Direita,2024-09-24,1024,Alto,1
1457,VLT,400,33.16,0.41,Santana - Rua Alfredo Pujol,2024-08-30,164,Baixo,0
1458,VLT,400,35.41,0.79,Moema - Av. dos Eucaliptos,2024-01-16,316,Baixo,0
1459,Ônibus,80,22.12,0.32,Itaim Bibi - Rua Joaquim Floriano,2024-07-18,25,Baixo,0
1460,Trem,1200,49.87,0.65,Lapa - Rua Pio XI,2024-09-02,777,Baixo,1
1461,BRT,200,42.26,0.4,Pinheiros - Rua dos Pinheiros,2024-08-21,79,Médio,0
1462,Ônibus,80,33.84,0.77,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-02,61,Médio,1
1463,VLT,400,24.92,0.63,Pinheiros - Av. Brigadeiro Faria Lima,2024-09-21,250,Médio,0
1464,BRT,200,43.26,0.53,Sé - Rua Boa Vista,2024-03-20,105,Alto,0
1465,Metrô,1500,65.04,0.65,Moema - Rua Jurucê,2024-08-15,968,Médio,0
1466,Metrô,1500,74.57,0.23,Pinheiros - Rua Teodoro Sampaio,2024-10-13,347,Baixo,0
1467,Trem,1200,65.09,0.85,Sé - Rua XV de Novembro,2024-02-19,1015,Médio,0
1468,VLT,400,32.81,0.73,Pinheiros - Rua dos Pinheiros,2024-05-04,291,Alto,0
1469,Trem,1200,45.63,0.43,Moema - Av. Ibirapuera,2024-02-07,513,Baixo,0
1470,Metrô,1500,74.62,0.47,Sé - Rua Boa Vista,2024-03-17,704,Médio,0
1471,Ônibus,80,18.71,0.87,Santana - Rua Dr. César,2024-03-05,69,Baixo,0
1472,BRT,200,43.8,0.48,Vila Mariana - Av. Lins de Vasconcelos,2024-10-15,96,Baixo,0
1473,Metrô,1500,66.45,0.66,Moema - Rua Jurucê,2024-05-19,995,Baixo,0
1474,BRT,200,28.99,0.56,Pinheiros - Rua Teodoro Sampaio,2024-02-06,111,Alto,2
1475,VLT,400,25.06,0.9,Pinheiros - Av. Brigadeiro Faria Lima,2024-01-03,359,Baixo,0
1476,VLT,400,37.86,0.55,Santana - Rua Dr. César,2024-10-07,218,Baixo,0
1477,Ônibus,80,23.83,0.44,Lapa - Rua Pio XI,2024-02-02,35,Baixo,0
1478,Ônibus,80,25.06,0.65,Moema - Av. Ibirapuera,2024-10-24,52,Médio,1
1479,BRT,200,29.35,0.51,Pinheiros - Rua dos Pinheiros,2024-01-11,101,Baixo,0
1480,Ônibus,80,29.43,0.91,Itaim Bibi - Av. Juscelino Kubitschek,2024-05-30,72,Baixo,0
1481,Trem,1200,53.24,0.41,Sé - Rua XV de Novembro,2024-06-11,486,Baixo,0
1482,Ônibus,80,18.64,0.82,Santana - Rua Voluntários da Pátria,2024-07-31,65,Baixo,0
1483,BRT,200,30.23,0.34,Vila Mariana - Rua Domingos de Morais,2024-07-26,68,Baixo,0
1484,BRT,200,42.72,0.6,Tatuapé - Rua Coelho Lisboa,2024-09-24,120,Baixo,0
1485,BRT,200,36.19,0.58,Moema - Av. dos Eucaliptos,2024-08-02,116,Médio,0
1486,Ônibus,80,29.44,0.49,Sé - Rua Direita,2024-08-20,39,Médio,0
1487,Metrô,1500,54.26,0.4,Sé - Rua XV de Novembro,2024-07-23,594,Baixo,0
1488,BRT,200,42.23,0.5,Sé - Rua Direita,2024-04-25,99,Alto,0
1489,Trem,1200,65.42,0.67,Santana - Rua Voluntários da Pátria,2024-04-14,799,Baixo,2
1490,Ônibus,80,19.82,0.4,Lapa - Rua Pio XI,2024-05-03,31,Baixo,0
1491,Metrô,1500,54.52,0.87,Vila Mariana - Rua Domingos de Morais,2024-03-16,1298,Baixo,0
1492,Ônibus,80,29.45,0.78,Lapa - Rua Pio XI,2024-05-19,62,Baixo,0
1493,VLT,400,29.69,0.87,Lapa - Rua Doze de Outubro,2024-07-02,346,Médio,0
1494,Metrô,1500,51.92,0.65,Itaim Bibi - Rua Joaquim Floriano,2024-09-24,972,Médio,0
1495,Trem,1200,47.3,0.58,Itaim Bibi - Rua Joaquim Floriano,2024-07-25,692,Baixo,3
1496,Ônibus,80,32.68,0.8,Santana - Rua Alfredo Pujol,2024-04-17,64,Baixo,1
1497,Ônibus,80,27.48,0.82,Vila Mariana - Rua Vergueiro,2024-08-28,65,Médio,0
1498,BRT,200,37.44,0.77,Santana - Rua Voluntários da Pátria,2024-06-15,153,Médio,0
1499,Metrô,1500,60.99,0.95,Lapa - Rua Doze de Outubro,2024-03-14,1424,Baixo,0
1500,Trem,1200,58.8,0.54,Sé - Rua XV de Novembro,2024-06-27,652,Médio,0
1501,Ônibus,80,30.88,0.76,Sé - Rua XV de Novembro,2024-04-25,61,Baixo,0
1502,Trem,1200,63.23,0.44,Vila Mariana - Rua Vergueiro,2024-03-07,524,Médio,0
1503,Metrô,1500,69.44,0.63,Lapa - Rua Guaicurus,2024-03-05,951,Alto,0
1504,BRT,200,29.32,0.67,Tatuapé - Rua Emília Marengo,2024-03-06,133,Médio,0
1505,VLT,400,36.4,0.45,Vila Mariana - Rua Vergueiro,2024-03-09,179,Médio,0
1506,Trem,1200,60.0,0.35,Moema - Rua Jurucê,2024-09-19,418,Médio,0
1507,BRT,200,43.67,0.69,Pinheiros - Rua dos Pinheiros,2024-10-02,137,Médio,0
1508,Trem,1200,55.91,0.72,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-06-29,859,Baixo,0
1509,VLT,400,24.58,0.65,Tatuapé - Rua Coelho Lisboa,2024-07-24,261,Baixo,0
1510,VLT,400,28.87,0.74,Pinheiros - Rua dos Pinheiros,2024-02-27,295,Baixo,1
1511,Trem,1200,65.81,0.8,Itaim Bibi - Av. Juscelino Kubitschek,2024-02-16,964,Baixo,0
1512,BRT,200,30.49,0.69,Santana - Rua Voluntários da Pátria,2024-05-17,137,Baixo,0
1513,VLT,400,24.24,0.4,Lapa - Rua Doze de Outubro,2024-10-22,159,Médio,2
1514,BRT,200,35.84,0.71,Lapa - Rua Pio XI,2024-06-07,142,Alto,0
1515,BRT,200,43.85,0.76,Sé - Rua XV de Novembro,2024-06-01,152,Médio,1
1516,Trem,1200,51.72,0.56,Lapa - Rua Pio XI,2024-10-07,670,Médio,0
1517,BRT,200,38.91,0.3,Moema - Rua Jurucê,2024-10-23,59,Alto,0
1518,BRT,200,36.16,0.58,Vila Mariana - Av. Lins de Vasconcelos,2024-01-16,115,Baixo,0
1519,BRT,200,40.27,0.72,Lapa - Rua Guaicurus,2024-01-17,143,Baixo,0
1520,Trem,1200,53.26,0.7,Moema - Rua Jurucê,2024-08-21,841,Baixo,1
1521,BRT,200,41.74,0.95,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-02-14,189,Baixo,0
1522,BRT,200,41.87,0.46,Santana - Rua Dr. César,2024-08-24,91,Baixo,0
1523,Trem,1200,64.15,0.31,Itaim Bibi - Rua Joaquim Floriano,2024-03-20,376,Médio,2
1524,VLT,400,34.47,0.67,Pinheiros - Rua dos Pinheiros,2024-03-01,266,Baixo,0
1525,Trem,1200,51.26,0.57,Lapa - Rua Guaicurus,2024-01-17,685,Baixo,0
1526,BRT,200,36.25,0.68,Santana - Rua Alfredo Pujol,2024-01-27,135,Baixo,0
1527,VLT,400,30.03,0.57,Tatuapé - Rua Emília Marengo,2024-06-01,228,Baixo,0
1528,BRT,200,35.67,0.83,Tatuapé - Rua Tuiuti,2024-08-01,166,Médio,2
1529,Metrô,1500,60.62,0.63,Vila Mariana - Rua Domingos de Morais,2024-06-21,938,Baixo,1
1530,VLT,400,25.37,0.75,Lapa - Rua Guaicurus,2024-03-15,300,Baixo,0
1531,Trem,1200,55.18,0.7,Lapa - Rua Doze de Outubro,2024-02-01,835,Médio,0
1532,VLT,400,22.71,0.42,Sé - Rua Boa Vista,2024-08-26,168,Médio,3
1533,Trem,1200,57.83,0.64,Moema - Rua Jurucê,2024-08-10,764,Baixo,0
1534,BRT,200,31.88,0.28,Itaim Bibi - Rua Joaquim Floriano,2024-04-12,55,Baixo,0
1535,BRT,200,34.41,0.72,Pinheiros - Rua Teodoro Sampaio,2024-08-21,143,Médio,0
1536,VLT,400,23.56,0.42,Vila Mariana - Av. Lins de Vasconcelos,2024-04-12,169,Médio,0
1537,Metrô,1500,53.69,0.65,Vila Mariana - Rua Vergueiro,2024-06-16,972,Baixo,1
1538,Trem,1200,62.31,0.7,Itaim Bibi - Rua Joaquim Floriano,2024-07-26,845,Baixo,0
1539,Ônibus,80,27.2,0.85,Vila Mariana - Rua Vergueiro,2024-08-17,67,Médio,0
1540,VLT,400,24.91,0.58,Moema - Rua Jurucê,2024-05-01,232,Baixo,0
1541,BRT,200,36.61,0.65,Tatuapé - Rua Tuiuti,2024-02-26,129,Médio,0
1542,Ônibus,80,31.7,0.58,Pinheiros - Rua dos Pinheiros,2024-01-10,46,Baixo,0
1543,Trem,1200,51.14,0.45,Itaim Bibi - Rua Joaquim Floriano,2024-10-13,540,Baixo,1
1544,VLT,400,32.66,0.59,Santana - Rua Dr. César,2024-06-24,235,Baixo,0
1545,Metrô,1500,72.71,0.89,Pinheiros - Rua Teodoro Sampaio,2024-09-20,1330,Baixo,0
1546,Trem,1200,47.03,0.94,Lapa - Rua Guaicurus,2024-05-08,1126,Alto,0
1547,VLT,400,30.74,0.9,Pinheiros - Av. Brigadeiro Faria Lima,2024-09-09,361,Baixo,0
1548,Metrô,1500,57.76,0.72,Tatuapé - Rua Emília Marengo,2024-09-12,1077,Baixo,0
1549,Ônibus,80,33.96,0.55,Tatuapé - Rua Coelho Lisboa,2024-04-19,43,Médio,0
1550,Trem,1200,46.6,0.8,Sé - Rua XV de Novembro,2024-01-12,963,Médio,0
1551,BRT,200,30.47,1.08,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-09-09,216,Baixo,3
1552,Metrô,1500,53.37,0.65,Sé - Rua XV de Novembro,2024-04-12,968,Médio,1
1553,BRT,200,32.31,0.37,Moema - Av. dos Eucaliptos,2024-09-15,73,Baixo,1
1554,VLT,400,36.57,0.31,Moema - Av. dos Eucaliptos,2024-09-30,124,Baixo,0
1555,BRT,200,35.23,0.84,Pinheiros - Rua dos Pinheiros,2024-05-31,167,Baixo,0
1556,Trem,1200,45.4,0.81,Sé - Rua Direita,2024-07-21,966,Baixo,2
1557,Trem,1200,51.21,0.82,Moema - Rua Jurucê,2024-07-05,986,Alto,0
1558,VLT,400,30.15,0.77,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-02-12,306,Baixo,3
1559,VLT,400,36.42,0.7,Santana - Rua Voluntários da Pátria,2024-05-26,279,Médio,0
1560,BRT,200,32.21,0.4,Lapa - Rua Doze de Outubro,2024-03-11,80,Médio,1
1561,Trem,1200,54.1,0.78,Lapa - Rua Guaicurus,2024-04-13,930,Baixo,0
1562,Trem,1200,50.59,0.88,Lapa - Rua Pio XI,2024-03-20,1050,Baixo,0
1563,Trem,1200,45.5,0.52,Santana - Rua Voluntários da Pátria,2024-04-02,627,Baixo,0
1564,Ônibus,80,21.51,0.87,Sé - Rua XV de Novembro,2024-09-01,69,Alto,0
1565,BRT,200,37.46,0.66,Sé - Rua Direita,2024-10-22,132,Médio,0
1566,Metrô,1500,64.22,0.64,Pinheiros - Rua dos Pinheiros,2024-01-27,952,Baixo,2
1567,Trem,1200,50.61,0.73,Vila Mariana - Rua Domingos de Morais,2024-02-06,874,Baixo,0
1568,Metrô,1500,58.97,0.98,Lapa - Rua Pio XI,2024-07-07,1463,Médio,0
1569,Trem,1200,52.29,0.59,Pinheiros - Av. Brigadeiro Faria Lima,2024-07-04,706,Baixo,0
1570,Ônibus,80,30.77,0.7,Moema - Rua Jurucê,2024-03-06,56,Médio,0
1571,Ônibus,80,18.46,0.59,Santana - Rua Dr. César,2024-09-17,47,Alto,0
1572,Metrô,1500,62.18,0.49,Vila Mariana - Rua Vergueiro,2024-01-25,735,Baixo,0
1573,Metrô,1500,74.54,0.79,Sé - Rua XV de Novembro,2024-04-01,1182,Alto,1
1574,BRT,200,41.84,0.97,Lapa - Rua Guaicurus,2024-05-14,193,Médio,0
1575,Ônibus,80,21.68,0.81,Lapa - Rua Guaicurus,2024-04-18,64,Médio,1
1576,Ônibus,80,20.3,0.31,Pinheiros - Av. Brigadeiro Faria Lima,2024-07-08,24,Médio,0
1577,VLT,400,36.45,0.72,Tatuapé - Rua Emília Marengo,2024-06-12,287,Baixo,0
1578,VLT,400,30.87,0.52,Tatuapé - Rua Coelho Lisboa,2024-01-17,208,Médio,0
1579,VLT,400,35.73,0.63,Vila Mariana - Rua Vergueiro,2024-10-24,253,Alto,0
1580,BRT,200,31.26,0.54,Lapa - Rua Guaicurus,2024-01-10,107,Médio,0
1581,VLT,400,33.35,0.37,Sé - Rua Direita,2024-05-09,146,Médio,1
1582,Ônibus,80,33.15,0.66,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-09-18,52,Médio,0
1583,Metrô,1500,53.26,0.76,Tatuapé - Rua Emília Marengo,2024-03-19,1137,Médio,1
1584,BRT,200,33.97,0.56,Sé - Rua Direita,2024-01-04,112,Baixo,0
1585,VLT,400,32.42,0.53,Santana - Rua Alfredo Pujol,2024-07-27,211,Médio,0
1586,Trem,1200,66.47,0.56,Tatuapé - Rua Emília Marengo,2024-05-19,668,Médio,0
1587,Trem,1200,58.44,0.86,Itaim Bibi - Av. Juscelino Kubitschek,2024-07-10,1034,Baixo,0
1588,VLT,400,34.7,0.61,Vila Mariana - Av. Lins de Vasconcelos,2024-07-31,242,Médio,0
1589,Metrô,1500,53.04,0.46,Sé - Rua XV de Novembro,2024-07-10,695,Alto,1
1590,Metrô,1500,58.37,0.73,Pinheiros - Rua Teodoro Sampaio,2024-04-21,1088,Médio,0
1591,BRT,200,44.14,0.64,Santana - Rua Dr. César,2024-10-18,127,Baixo,0
1592,Metrô,1500,58.37,0.62,Moema - Av. Ibirapuera,2024-05-06,934,Baixo,1
1593,VLT,400,37.77,0.47,Itaim Bibi - Av. Juscelino Kubitschek,2024-10-06,186,Baixo,0
1594,Ônibus,80,27.71,0.69,Vila Mariana - Av. Lins de Vasconcelos,2024-06-02,55,Alto,0
1595,VLT,400,36.84,0.6,Itaim Bibi - Rua Joaquim Floriano,2024-09-18,240,Baixo,0
1596,Trem,1200,60.32,0.82,Tatuapé - Rua Coelho Lisboa,2024-04-22,985,Baixo,0
1597,Metrô,1500,66.71,0.66,Moema - Av. Ibirapuera,2024-01-08,986,Baixo,0
1598,VLT,400,23.63,0.41,Santana - Rua Voluntários da Pátria,2024-10-13,163,Médio,0
1599,Metrô,1500,62.98,0.76,Vila Mariana - Rua Domingos de Morais,2024-07-01,1137,Baixo,2
1600,Ônibus,80,24.59,0.66,Itaim Bibi - Rua Joaquim Floriano,2024-05-30,52,Baixo,0
1601,VLT,400,26.16,0.6,Lapa - Rua Doze de Outubro,2024-03-26,241,Médio,0
1602,Trem,1200,69.05,0.96,Tatuapé - Rua Emília Marengo,2024-08-21,1146,Médio,0
1603,Metrô,1500,66.9,0.49,Lapa - Rua Guaicurus,2024-09-07,739,Médio,0
1604,Ônibus,80,31.32,0.61,Pinheiros - Av. Brigadeiro Faria Lima,2024-01-26,49,Médio,0
1605,Ônibus,80,25.17,0.78,Santana - Rua Alfredo Pujol,2024-07-23,62,Baixo,0
1606,Trem,1200,47.44,0.46,Sé - Rua Direita,2024-07-23,552,Médio,0
1607,Trem,1200,49.3,0.43,Sé - Rua Direita,2024-09-14,518,Médio,0
1608,BRT,200,28.84,0.62,Lapa - Rua Guaicurus,2024-10-18,123,Baixo,2
1609,Metrô,1500,60.31,0.53,Sé - Rua Direita,2024-09-18,795,Médio,0
1610,Metrô,1500,65.73,0.52,Lapa - Rua Doze de Outubro,2024-05-07,783,Baixo,0
1611,BRT,200,41.45,0.24,Santana - Rua Dr. César,2024-08-27,48,Baixo,1
1612,VLT,400,22.22,0.63,Moema - Rua Jurucê,2024-02-02,250,Médio,0
1613,Metrô,1500,56.15,0.77,Pinheiros - Rua dos Pinheiros,2024-09-05,1157,Alto,2
1614,Metrô,1500,54.13,0.66,Pinheiros - Rua Teodoro Sampaio,2024-02-20,990,Baixo,0
1615,VLT,400,36.78,0.62,Moema - Av. dos Eucaliptos,2024-01-15,246,Baixo,2
1616,VLT,400,25.62,0.51,Tatuapé - Rua Emília Marengo,2024-06-19,202,Baixo,0
1617,Trem,1200,62.34,0.56,Pinheiros - Av. Brigadeiro Faria Lima,2024-09-17,677,Baixo,0
1618,Trem,1200,51.66,0.79,Pinheiros - Rua Teodoro Sampaio,2024-09-27,947,Alto,0
1619,Ônibus,80,34.78,0.59,Vila Mariana - Rua Vergueiro,2024-01-15,47,Baixo,0
1620,Metrô,1500,59.21,0.64,Santana - Rua Alfredo Pujol,2024-02-25,956,Baixo,0
1621,Trem,1200,56.28,0.39,Moema - Rua Jurucê,2024-10-03,473,Baixo,0
1622,Metrô,1500,50.65,0.75,Santana - Rua Alfredo Pujol,2024-03-17,1125,Médio,0
1623,BRT,200,40.17,0.59,Itaim Bibi - Av. Juscelino Kubitschek,2024-10-04,117,Alto,0
1624,Trem,1200,50.39,0.74,Vila Mariana - Av. Lins de Vasconcelos,2024-01-29,891,Baixo,0
1625,BRT,200,31.5,0.74,Santana - Rua Voluntários da Pátria,2024-09-11,147,Baixo,1
1626,Trem,1200,68.25,0.49,Vila Mariana - Rua Vergueiro,2024-02-01,590,Médio,0
1627,Trem,1200,65.03,0.57,Tatuapé - Rua Emília Marengo,2024-02-04,686,Médio,0
1628,VLT,400,34.14,0.54,Sé - Rua XV de Novembro,2024-07-31,215,Médio,0
1629,BRT,200,42.1,0.72,Tatuapé - Rua Tuiuti,2024-10-21,144,Baixo,1
1630,VLT,400,36.67,0.57,Pinheiros - Rua Teodoro Sampaio,2024-04-26,228,Baixo,1
1631,Trem,1200,51.34,0.67,Tatuapé - Rua Emília Marengo,2024-08-16,800,Baixo,3
1632,Trem,1200,63.47,0.62,Tatuapé - Rua Emília Marengo,2024-08-16,747,Baixo,1
1633,Ônibus,80,32.33,0.75,Santana - Rua Alfredo Pujol,2024-03-21,60,Médio,0
1634,Metrô,1500,67.37,0.66,Itaim Bibi - Rua Joaquim Floriano,2024-07-04,983,Médio,0
1635,Trem,1200,59.55,0.84,Tatuapé - Rua Tuiuti,2024-06-12,1013,Baixo,0
1636,Ônibus,80,18.28,0.63,Moema - Rua Jurucê,2024-04-21,50,Baixo,0
1637,Trem,1200,48.2,0.33,Pinheiros - Rua Teodoro Sampaio,2024-04-18,397,Baixo,0
1638,Metrô,1500,63.69,0.6,Itaim Bibi - Rua Joaquim Floriano,2024-05-13,903,Baixo,0
1639,VLT,400,25.56,0.49,Itaim Bibi - Av. Juscelino Kubitschek,2024-03-22,195,Baixo,0
1640,BRT,200,40.97,0.53,Santana - Rua Alfredo Pujol,2024-05-31,106,Alto,0
1641,Ônibus,80,21.07,0.46,Lapa - Rua Pio XI,2024-07-13,36,Alto,0
1642,Metrô,1500,54.97,0.65,Pinheiros - Rua Teodoro Sampaio,2024-08-23,978,Médio,0
1643,BRT,200,33.67,0.55,Itaim Bibi - Av. Juscelino Kubitschek,2024-08-26,110,Médio,0
1644,Trem,1200,45.1,0.92,Moema - Av. Ibirapuera,2024-02-04,1100,Baixo,0
1645,BRT,200,33.79,0.51,Santana - Rua Alfredo Pujol,2024-07-05,102,Baixo,0
1646,Metrô,1500,71.99,1.02,Vila Mariana - Av. Lins de Vasconcelos,2024-03-15,1527,Baixo,1
1647,BRT,200,36.16,0.5,Itaim Bibi - Av. Juscelino Kubitschek,2024-06-29,99,Alto,0
1648,VLT,400,31.56,0.73,Tatuapé - Rua Coelho Lisboa,2024-03-25,292,Baixo,3
1649,VLT,400,25.16,0.68,Itaim Bibi - Av. Juscelino Kubitschek,2024-02-12,271,Alto,0
1650,Trem,1200,46.74,0.38,Vila Mariana - Av. Lins de Vasconcelos,2024-08-01,454,Médio,0
1651,VLT,400,24.04,0.64,Santana - Rua Voluntários da Pátria,2024-03-27,257,Baixo,1
1652,Trem,1200,47.69,0.28,Tatuapé - Rua Emília Marengo,2024-06-30,339,Médio,0
1653,Ônibus,80,27.94,0.39,Santana - Rua Alfredo Pujol,2024-06-18,31,Médio,1
1654,Metrô,1500,59.32,0.98,Sé - Rua Direita,2024-08-04,1471,Baixo,0
1655,Metrô,1500,57.21,0.72,Vila Mariana - Rua Domingos de Morais,2024-07-27,1084,Baixo,0
1656,VLT,400,22.06,0.75,Santana - Rua Voluntários da Pátria,2024-05-29,299,Alto,0
1657,BRT,200,32.29,0.92,Vila Mariana - Rua Vergueiro,2024-07-11,183,Baixo,0
1658,VLT,400,30.24,0.96,Vila Mariana - Av. Lins de Vasconcelos,2024-02-10,384,Médio,0
