acidente_id,data,hora,tipo_acidente,gravidade,numero_feridos,numero_mortos,via,bairro,categoria_clima,temperatura,humidade,vento
2258,2024-03-22,05:08,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,21.22,84.52,12.42
2259,2024-04-19,01:17,Choque traseiro,Leve,0,0,Av. Ibirapuera,Moema,Neblina,21.22,93.46,5.98
2260,2024-05-07,11:38,Atropelamento,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,26.45,42.52,4.97
2261,2024-10-17,07:49,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,20.31,72.62,11.17
2262,2024-03-29,19:42,Atropelamento,Média,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,23.42,50.91,8.22
2263,2024-10-19,08:44,Atropelamento,Leve,0,0,Rua Boa Vista,Sé,Céu limpo,28.0,44.47,2.79
2264,2024-03-29,19:46,Atropelamento,Média,2,0,Rua Voluntários da Pátria,Santana,Chuva,22.19,72.34,18.59
2265,2024-08-15,21:02,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,22.13,54.37,2.34
2266,2024-05-06,17:56,Capotamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,25.74,34.7,6.71
2267,2024-03-05,15:39,Engavetamento,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,19.01,93.78,8.21
2268,2024-04-02,21:45,Colisão,Média,2,0,Rua Jurucê,Moema,Neblina,18.97,96.12,1.03
2269,2024-06-19,21:19,Choque traseiro,Média,1,0,Rua Jurucê,Moema,Nublado,23.94,56.96,9.86
2270,2024-04-23,23:12,Capotamento,Leve,0,0,Rua Tuiuti,Tatuapé,Neblina,17.02,80.09,0.85
2271,2024-09-02,01:01,Choque traseiro,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,19.06,96.02,1.01
2272,2024-01-29,04:55,Engavetamento,Média,0,0,Rua Vergueiro,Vila Mariana,Chuva,24.64,75.76,5.68
2273,2024-06-03,12:41,Choque traseiro,Média,3,0,Rua Jurucê,Moema,Chuva,23.07,73.85,15.9
2274,2024-06-28,14:59,Atropelamento,Leve,0,0,Rua Boa Vista,Sé,Céu limpo,28.22,33.82,4.66
2275,2024-04-10,16:45,Choque traseiro,Grave,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,27.9,57.02,8.33
2276,2024-01-27,08:39,Engavetamento,Média,1,0,Rua Coelho Lisboa,Tatuapé,Chuva,25.22,71.13,5.02
2277,2024-05-09,20:07,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,24.07,65.34,3.95
2278,2024-05-11,19:41,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,18.83,95.98,5.66
2279,2024-02-14,21:28,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,21.29,90.93,11.16
2280,2024-02-13,17:58,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,18.14,82.57,9.39
2281,2024-04-01,08:21,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Chuva,20.73,79.0,9.7
2282,2024-07-25,19:17,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,21.29,82.18,4.14
2283,2024-04-28,05:51,Engavetamento,Média,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,18.48,72.19,11.19
2284,2024-02-04,09:36,Engavetamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,21.16,79.95,18.83
2285,2024-01-14,20:47,Colisão,Média,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,27.02,53.37,9.82
2286,2024-03-20,21:58,Engavetamento,Leve,0,0,Rua Direita,Sé,Chuva,23.89,93.74,10.54
2287,2024-04-04,09:52,Atropelamento,Média,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,28.46,39.74,1.44
2288,2024-08-25,15:18,Atropelamento,Média,0,0,Rua Tuiuti,Tatuapé,Nublado,27.06,58.17,9.43
2289,2024-04-06,00:26,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Neblina,18.52,85.45,0.68
2290,2024-01-24,06:17,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,23.1,93.83,16.35
2291,2024-09-02,05:12,Choque traseiro,Leve,0,0,Rua Boa Vista,Sé,Nublado,26.01,68.33,7.52
2292,2024-10-25,00:40,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,26.34,61.39,8.94
2293,2024-05-13,19:34,Atropelamento,Média,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,25.26,62.4,9.38
2294,2024-05-12,20:31,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Chuva,24.84,70.16,17.42
2295,2024-04-12,07:22,Choque traseiro,Fatal,1,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,25.48,39.86,5.16
2296,2024-08-10,01:26,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Neblina,19.17,93.73,6.46
2297,2024-07-23,19:30,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Neblina,18.73,80.16,1.42
2298,2024-10-20,04:23,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,17.71,91.24,5.85
2299,2024-04-19,11:57,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Nublado,22.8,72.11,9.7
2300,2024-06-02,10:46,Colisão,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,27.12,31.42,8.74
2301,2024-07-11,13:33,Choque traseiro,Média,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Chuva,23.02,89.01,15.32
2302,2024-07-03,09:21,Engavetamento,Leve,0,0,Av. dos Eucaliptos,Moema,Neblina,16.89,86.97,5.45
2303,2024-05-14,07:20,Atropelamento,Grave,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,21.46,50.04,5.67
2304,2024-05-18,11:29,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,29.73,52.32,4.55
2305,2024-04-18,16:07,Colisão,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,32.07,43.17,8.98
2306,2024-09-04,00:04,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,26.13,74.34,6.59
2307,2024-09-05,04:45,Choque traseiro,Leve,0,0,Rua Pio XI,Lapa,Nublado,24.74,54.27,7.6
2308,2024-01-06,12:28,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,20.31,58.6,11.26
2309,2024-10-01,05:07,Atropelamento,Fatal,1,1,Rua Direita,Sé,Neblina,19.93,87.18,1.98
2310,2024-06-13,18:19,Colisão,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,27.64,44.04,7.43
2311,2024-08-24,20:46,Engavetamento,Fatal,1,0,Rua Dr. César,Santana,Nublado,25.09,65.35,9.62
2312,2024-04-07,12:52,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,21.45,85.64,7.83
2313,2024-03-11,11:39,Atropelamento,Média,0,0,Rua Alfredo Pujol,Santana,Nublado,27.18,56.97,6.53
2314,2024-09-23,16:15,Choque traseiro,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,31.21,47.15,4.56
2315,2024-07-22,11:59,Colisão,Leve,0,0,Rua Jurucê,Moema,Neblina,20.63,90.16,5.32
2316,2024-07-12,11:03,Engavetamento,Grave,2,0,Rua Dr. César,Santana,Céu limpo,26.92,34.83,9.29
2317,2024-08-02,22:37,Colisão,Leve,0,0,Rua Guaicurus,Lapa,Chuva,23.21,72.26,6.11
2318,2024-02-19,07:32,Capotamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,32.54,36.59,7.72
2319,2024-09-27,00:47,Capotamento,Grave,1,0,Rua Pio XI,Lapa,Nublado,26.34,54.77,7.64
2320,2024-07-04,07:32,Atropelamento,Média,1,0,Rua dos Pinheiros,Pinheiros,Céu limpo,27.56,41.06,5.21
2321,2024-07-05,09:28,Engavetamento,Média,0,0,Av. Ibirapuera,Moema,Céu limpo,24.52,41.86,2.3
2322,2024-09-15,08:29,Capotamento,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,26.49,30.89,3.21
2323,2024-04-13,00:44,Atropelamento,Média,4,0,Rua Emília Marengo,Tatuapé,Chuva,18.09,90.73,13.74
2324,2024-10-20,11:23,Choque traseiro,Leve,0,0,Rua Direita,Sé,Chuva,25.62,88.08,13.16
2325,2024-02-06,14:10,Colisão,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,25.99,44.8,1.29
2326,2024-04-24,08:35,Colisão,Média,2,0,Rua Alfredo Pujol,Santana,Nublado,24.02,65.99,10.31
2327,2024-07-26,11:19,Engavetamento,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,24.53,69.57,11.59
2328,2024-01-16,18:47,Engavetamento,Fatal,0,1,Rua Tuiuti,Tatuapé,Chuva,19.91,85.62,7.02
2329,2024-04-01,19:35,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,26.91,61.31,11.25
2330,2024-05-14,08:48,Colisão,Média,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,20.19,51.28,9.85
2331,2024-06-18,11:27,Atropelamento,Média,1,0,Rua Dr. César,Santana,Céu limpo,24.69,47.28,2.94
2332,2024-05-30,23:22,Engavetamento,Leve,0,0,Rua Guaicurus,Lapa,Nublado,27.24,55.16,8.76
2333,2024-03-19,21:23,Atropelamento,Fatal,3,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,20.13,60.55,11.16
2334,2024-08-10,09:00,Engavetamento,Média,1,0,Av. Ibirapuera,Moema,Céu limpo,32.14,52.86,7.47
2335,2024-08-02,10:08,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,27.81,69.99,2.72
2336,2024-09-30,01:03,Colisão,Leve,0,0,Rua Direita,Sé,Nublado,22.98,71.35,3.66
2337,2024-05-18,22:34,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,20.97,86.91,6.26
2338,2024-04-27,02:25,Choque traseiro,Média,1,0,Rua Emília Marengo,Tatuapé,Nublado,25.32,65.43,2.94
2339,2024-05-22,10:09,Colisão,Grave,1,0,Rua Dr. César,Santana,Neblina,19.24,85.79,3.5
2340,2024-01-05,13:12,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,21.19,75.55,19.92
2341,2024-09-25,22:23,Colisão,Média,0,0,Rua Vergueiro,Vila Mariana,Nublado,20.61,74.87,7.08
2342,2024-06-03,04:18,Capotamento,Fatal,0,1,Rua Domingos de Morais,Vila Mariana,Neblina,17.59,96.7,0.98
2343,2024-02-25,06:31,Atropelamento,Leve,0,0,Rua Guaicurus,Lapa,Chuva,22.31,84.6,15.13
2344,2024-09-13,08:19,Choque traseiro,Grave,0,0,Rua Tuiuti,Tatuapé,Nublado,26.1,70.31,5.99
2345,2024-05-25,18:45,Choque traseiro,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,30.22,41.09,9.04
2346,2024-03-18,14:53,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,22.32,70.18,5.15
2347,2024-02-13,21:54,Atropelamento,Grave,0,0,Rua Dr. César,Santana,Chuva,18.77,94.19,5.84
2348,2024-02-13,01:39,Capotamento,Leve,0,0,Rua Direita,Sé,Neblina,17.41,91.3,6.41
2349,2024-04-24,21:28,Atropelamento,Grave,1,0,Rua Voluntários da Pátria,Santana,Nublado,22.05,51.82,10.18
2350,2024-04-19,23:47,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Neblina,20.86,97.25,4.18
2351,2024-09-07,19:44,Capotamento,Grave,1,0,Rua XV de Novembro,Sé,Nublado,24.08,72.18,10.25
2352,2024-07-31,19:06,Choque traseiro,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,25.1,51.89,5.87
2353,2024-06-22,15:53,Capotamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,25.51,32.02,2.13
2354,2024-05-09,04:38,Atropelamento,Média,2,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,19.72,83.18,3.95
2355,2024-02-24,14:36,Choque traseiro,Média,0,0,Rua Tuiuti,Tatuapé,Céu limpo,26.67,46.71,8.04
2356,2024-06-01,12:05,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,31.43,34.54,3.74
2357,2024-10-16,18:50,Atropelamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,28.62,44.3,7.43
2358,2024-02-05,08:42,Atropelamento,Média,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,28.87,39.76,4.06
2359,2024-01-07,22:44,Capotamento,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,25.4,63.07,3.11
2360,2024-02-16,19:37,Colisão,Média,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,33.71,51.84,9.94
2361,2024-01-08,08:03,Capotamento,Média,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,33.43,47.94,8.13
2362,2024-05-05,08:42,Engavetamento,Leve,0,0,Rua Direita,Sé,Céu limpo,31.87,38.09,7.17
2363,2024-06-15,07:01,Colisão,Média,2,0,Rua Guaicurus,Lapa,Céu limpo,24.14,40.72,7.3
2364,2024-08-17,16:38,Choque traseiro,Média,1,0,Rua Guaicurus,Lapa,Nublado,23.86,74.7,10.64
2365,2024-04-29,17:47,Choque traseiro,Grave,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,31.81,50.49,8.17
2366,2024-04-30,04:06,Capotamento,Média,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,25.88,68.43,6.22
2367,2024-04-06,19:26,Colisão,Leve,0,0,Rua Pio XI,Lapa,Nublado,23.11,61.11,4.33
2368,2024-10-19,20:00,Engavetamento,Média,1,0,Rua Alfredo Pujol,Santana,Nublado,27.37,62.7,2.68
2369,2024-08-14,10:28,Colisão,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,33.87,37.53,4.9
2370,2024-01-01,03:34,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,25.95,57.06,7.23
2371,2024-04-16,23:52,Engavetamento,Leve,0,0,Rua Pio XI,Lapa,Nublado,24.56,68.35,11.83
2372,2024-05-17,09:37,Capotamento,Leve,0,0,Rua Dr. César,Santana,Chuva,21.35,72.21,13.42
2373,2024-04-20,15:43,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,19.77,76.38,17.02
2374,2024-03-15,08:26,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,20.47,58.56,2.47
2375,2024-09-11,15:38,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,23.52,86.92,12.76
2376,2024-09-30,12:42,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,25.58,46.18,6.5
2377,2024-10-23,06:41,Choque traseiro,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,27.72,51.62,2.9
2378,2024-10-17,06:00,Choque traseiro,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,28.46,52.97,8.83
2379,2024-07-29,21:05,Atropelamento,Grave,1,0,Rua dos Pinheiros,Pinheiros,Neblina,18.36,90.39,1.31
2380,2024-03-22,03:11,Capotamento,Média,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,21.61,58.95,5.68
2381,2024-01-31,02:51,Colisão,Média,1,0,Rua Pio XI,Lapa,Chuva,19.66,86.44,11.15
2382,2024-03-12,23:26,Engavetamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Chuva,19.87,87.78,7.55
2383,2024-08-05,16:56,Capotamento,Grave,3,0,Rua Jurucê,Moema,Céu limpo,33.59,30.92,8.49
2384,2024-10-09,18:00,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Chuva,25.38,83.95,13.58
2385,2024-03-26,16:30,Colisão,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,28.45,36.8,8.41
2386,2024-07-16,00:01,Atropelamento,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,27.32,66.16,7.35
2387,2024-09-20,15:21,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,20.33,59.17,7.55
2388,2024-01-28,11:32,Atropelamento,Média,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,26.56,44.23,4.55
2389,2024-09-13,15:29,Atropelamento,Média,0,0,Rua Guaicurus,Lapa,Céu limpo,30.96,53.54,5.44
2390,2024-09-19,02:27,Colisão,Fatal,2,0,Rua XV de Novembro,Sé,Nublado,22.12,61.32,8.35
2391,2024-04-08,10:18,Engavetamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,28.98,49.32,7.58
2392,2024-10-22,00:28,Colisão,Média,2,0,Rua Boa Vista,Sé,Neblina,17.26,80.16,4.93
2393,2024-07-07,15:54,Capotamento,Média,0,0,Av. Ibirapuera,Moema,Nublado,21.05,64.19,7.08
2394,2024-08-22,16:43,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,33.06,32.66,3.7
2395,2024-08-23,16:02,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Céu limpo,29.01,50.57,1.89
2396,2024-03-02,08:12,Colisão,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,23.43,58.0,11.75
2397,2024-07-30,12:24,Capotamento,Média,3,0,Rua Emília Marengo,Tatuapé,Neblina,20.3,80.79,6.6
2398,2024-05-17,20:29,Engavetamento,Média,2,0,Rua Jurucê,Moema,Nublado,27.42,71.09,9.6
2399,2024-02-02,18:40,Choque traseiro,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,30.05,46.31,3.48
2400,2024-01-10,09:18,Capotamento,Média,2,0,Rua Doze de Outubro,Lapa,Nublado,22.7,73.58,5.35
2401,2024-09-23,14:46,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,27.09,33.98,8.99
2402,2024-05-26,07:47,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,26.86,42.6,4.25
2403,2024-09-20,03:10,Atropelamento,Leve,0,0,Av. dos Eucaliptos,Moema,Chuva,18.85,79.93,18.09
2404,2024-06-05,13:10,Choque traseiro,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,24.86,56.5,11.7
2405,2024-10-07,19:11,Engavetamento,Média,2,0,Rua Alfredo Pujol,Santana,Neblina,19.25,82.01,2.95
2406,2024-08-01,11:19,Choque traseiro,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,27.16,38.76,7.17
2407,2024-10-12,19:35,Colisão,Leve,0,0,Rua Pio XI,Lapa,Neblina,19.82,89.31,0.59
2408,2024-07-22,23:39,Engavetamento,Média,0,0,Rua Voluntários da Pátria,Santana,Neblina,20.24,93.49,3.41
2409,2024-06-25,20:02,Colisão,Média,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,19.74,85.28,3.39
2410,2024-02-27,13:48,Colisão,Leve,0,0,Rua Direita,Sé,Céu limpo,24.77,47.55,5.51
2411,2024-08-12,13:47,Engavetamento,Leve,0,0,Rua Pio XI,Lapa,Nublado,25.29,59.82,10.09
2412,2024-04-21,04:52,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,27.54,51.03,3.4
2413,2024-03-05,17:22,Colisão,Leve,0,0,Rua Jurucê,Moema,Céu limpo,33.36,52.32,3.5
2414,2024-08-30,14:57,Choque traseiro,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,27.93,51.1,5.19
2415,2024-06-05,16:18,Colisão,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,20.88,61.88,2.84
2416,2024-10-03,20:18,Capotamento,Fatal,0,1,Rua Doze de Outubro,Lapa,Neblina,20.17,81.58,0.84
2417,2024-01-22,14:05,Engavetamento,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,29.86,41.01,3.14
2418,2024-02-02,06:41,Engavetamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,32.25,40.38,4.38
2419,2024-03-06,17:02,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Chuva,21.56,91.98,7.04
2420,2024-04-27,03:05,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Nublado,25.44,61.12,5.76
2421,2024-05-22,04:14,Atropelamento,Leve,0,0,Rua Direita,Sé,Nublado,20.12,59.65,2.96
2422,2024-01-15,17:42,Choque traseiro,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,30.24,35.63,5.1
2423,2024-04-13,03:21,Capotamento,Média,0,0,Rua Jurucê,Moema,Nublado,26.78,54.92,10.31
2424,2024-01-24,08:55,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,28.54,45.78,5.23
2425,2024-05-01,17:48,Capotamento,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,24.7,46.75,7.98
2426,2024-09-06,20:51,Atropelamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Neblina,18.31,87.11,5.14
2427,2024-08-11,21:39,Choque traseiro,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,16.63,86.3,2.56
2428,2024-02-19,17:31,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,31.44,50.35,5.3
2429,2024-02-01,03:02,Choque traseiro,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,22.28,72.45,16.88
2430,2024-01-29,18:46,Choque traseiro,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,30.02,39.38,7.03
2431,2024-09-14,19:10,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,26.73,61.96,11.15
2432,2024-09-29,22:29,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Neblina,20.05,85.99,1.06
2433,2024-09-08,11:57,Colisão,Média,4,0,Rua Doze de Outubro,Lapa,Nublado,24.69,64.49,8.2
2434,2024-06-30,01:43,Engavetamento,Fatal,0,1,Rua Vergueiro,Vila Mariana,Neblina,19.5,88.53,1.13
2435,2024-06-22,10:31,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,27.57,51.79,1.37
2436,2024-07-27,05:06,Colisão,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,25.97,69.33,6.32
2437,2024-02-11,03:15,Colisão,Grave,1,0,Rua Vergueiro,Vila Mariana,Nublado,21.96,63.75,3.55
2438,2024-04-08,14:57,Engavetamento,Média,0,0,Rua Guaicurus,Lapa,Céu limpo,29.51,45.52,5.45
2439,2024-03-20,10:14,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,24.03,68.75,9.69
2440,2024-03-29,05:52,Atropelamento,Grave,2,0,Rua Direita,Sé,Nublado,23.34,67.44,4.13
2441,2024-04-24,14:52,Engavetamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,25.04,37.72,6.5
2442,2024-03-21,00:30,Capotamento,Leve,0,0,Rua Dr. César,Santana,Chuva,23.51,92.86,13.89
2443,2024-08-01,21:51,Atropelamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,20.72,52.67,6.64
2444,2024-07-27,05:31,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,21.17,64.29,4.6
2445,2024-02-25,07:38,Colisão,Média,2,0,Rua Jurucê,Moema,Nublado,26.17,65.97,6.06
2446,2024-05-01,13:04,Engavetamento,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,23.51,94.01,14.71
2447,2024-03-28,20:08,Capotamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,26.98,72.56,10.07
2448,2024-02-19,21:17,Colisão,Grave,0,0,Rua Direita,Sé,Chuva,18.58,80.74,11.92
2449,2024-07-04,16:53,Engavetamento,Média,1,0,Rua Direita,Sé,Céu limpo,33.53,52.76,6.43
2450,2024-01-22,08:30,Atropelamento,Média,3,0,Rua Teodoro Sampaio,Pinheiros,Chuva,20.0,76.73,11.5
2451,2024-07-01,19:38,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,18.18,92.67,0.44
2452,2024-10-15,02:29,Colisão,Grave,0,0,Rua Guaicurus,Lapa,Nublado,25.93,70.86,4.33
2453,2024-03-25,22:55,Capotamento,Leve,0,0,Rua Alfredo Pujol,Santana,Chuva,18.35,93.12,7.31
2454,2024-08-20,23:14,Choque traseiro,Leve,0,0,Av. Ibirapuera,Moema,Chuva,18.97,78.71,11.56
2455,2024-02-10,22:10,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Chuva,21.15,87.92,16.78
2456,2024-08-09,21:26,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,20.25,88.13,10.6
2457,2024-02-08,10:05,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,28.92,36.28,9.39
2458,2024-01-21,20:46,Colisão,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,18.92,74.82,9.23
2459,2024-09-13,07:29,Colisão,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,25.62,47.53,2.76
2460,2024-02-07,23:28,Atropelamento,Leve,0,0,Rua Boa Vista,Sé,Chuva,20.2,87.15,13.3
2461,2024-06-08,15:07,Engavetamento,Média,2,0,Rua Dr. César,Santana,Céu limpo,26.21,53.23,7.35
2462,2024-01-25,04:13,Engavetamento,Fatal,2,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,23.97,55.16,4.32
2463,2024-05-16,12:28,Colisão,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,28.45,38.62,3.71
2464,2024-06-06,01:19,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Neblina,17.0,86.54,4.79
2465,2024-01-04,00:01,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,25.33,74.89,10.75
2466,2024-06-01,09:29,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,22.76,71.57,10.5
2467,2024-10-12,08:22,Atropelamento,Grave,1,0,Rua Teodoro Sampaio,Pinheiros,Nublado,25.24,65.45,3.55
2468,2024-01-06,04:16,Choque traseiro,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,24.27,62.54,7.61
2469,2024-07-12,12:26,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,33.51,47.57,9.11
2470,2024-10-11,11:29,Choque traseiro,Grave,0,0,Rua Pio XI,Lapa,Céu limpo,31.61,43.99,4.03
2471,2024-07-03,22:44,Colisão,Leve,0,0,Rua Jurucê,Moema,Chuva,23.71,74.89,19.56
2472,2024-04-16,20:44,Capotamento,Grave,1,0,Rua Boa Vista,Sé,Nublado,20.85,51.79,8.39
2473,2024-03-17,21:00,Atropelamento,Média,3,0,Rua XV de Novembro,Sé,Chuva,22.92,88.7,14.65
2474,2024-10-15,13:54,Colisão,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,30.14,42.69,2.91
